date,item_id,store_id,sales
2014-05-10,SKU_B,S1,6
2014-05-10,SKU_B,S2,6
2014-05-10,SKU_C,S1,3
2014-05-10,SKU_C,S2,2
2014-05-11,SKU_A,S1,3
2014-05-11,SKU_A,S2,3
2014-05-11,SKU_B,S1,6
2014-05-11,SKU_B,S2,6
2014-05-11,SKU_C,S1,3
2014-05-11,SKU_C,S2,3
2014-05-12,SKU_A,S1,5
2014-05-12,SKU_A,S2,4
2014-05-12,SKU_B,S1,7
2014-05-12,SKU_B,S2,6
2014-05-12,SKU_C,S1,3
2014-05-12,SKU_C,S2,3
2014-05-13,SKU_A,S1,5
2014-05-13,SKU_A,S2,4
2014-05-13,SKU_B,S1,6
2014-05-13,SKU_B,S2,6
2014-05-13,SKU_C,S1,4
2014-05-13,SKU_C,S2,3
2014-05-14,SKU_A,S1,4
2014-05-14,SKU_A,S2,4
2014-05-14,SKU_B,S1,6
2014-05-14,SKU_B,S2,6
2014-05-14,SKU_C,S1,3
2014-05-14,SKU_C,S2,3
2014-05-15,SKU_A,S1,5
2014-05-15,SKU_A,S2,5
2014-05-15,SKU_B,S1,6
2014-05-15,SKU_B,S2,6
2014-05-15,SKU_C,S1,4
2014-05-15,SKU_C,S2,3
2014-05-16,SKU_A,S1,4
2014-05-16,SKU_A,S2,4
2014-05-16,SKU_B,S1,6
2014-05-16,SKU_B,S2,6
2014-05-16,SKU_C,S1,4
2014-05-16,SKU_C,S2,3
2014-05-17,SKU_A,S1,4
2014-05-17,SKU_A,S2,3
2014-05-17,SKU_B,S1,6
2014-05-17,SKU_B,S2,5
2014-05-17,SKU_C,S1,3
2014-05-17,SKU_C,S2,2
2014-05-18,SKU_A,S1,3
2014-05-18,SKU_A,S2,3
2014-05-18,SKU_B,S1,6
2014-05-18,SKU_B,S2,5
2014-05-18,SKU_C,S1,4
2014-05-18,SKU_C,S2,3
2014-05-19,SKU_A,S1,4
2014-05-19,SKU_A,S2,4
2014-05-19,SKU_B,S1,6
2014-05-19,SKU_B,S2,6
2014-05-19,SKU_C,S1,4
2014-05-19,SKU_C,S2,3
2014-05-20,SKU_A,S1,5
2014-05-20,SKU_A,S2,5
2014-05-20,SKU_B,S1,6
2014-05-20,SKU_B,S2,6
2014-05-20,SKU_C,S1,4
2014-05-20,SKU_C,S2,3
2014-05-21,SKU_A,S1,5
2014-05-21,SKU_A,S2,4
2014-05-21,SKU_B,S1,6
2014-05-21,SKU_B,S2,5
2014-05-21,SKU_C,S1,3
2014-05-21,SKU_C,S2,2
2014-05-22,SKU_A,S1,4
2014-05-22,SKU_A,S2,3
2014-05-22,SKU_B,S1,6
2014-05-22,SKU_B,S2,5
2014-05-22,SKU_C,S1,3
2014-05-22,SKU_C,S2,3
2014-05-23,SKU_A,S1,5
2014-05-23,SKU_A,S2,5
2014-05-23,SKU_B,S1,7
2014-05-23,SKU_B,S2,7
2014-05-23,SKU_C,S1,3
2014-05-23,SKU_C,S2,2
2014-05-24,SKU_A,S1,5
2014-05-24,SKU_A,S2,4
2014-05-24,SKU_B,S1,6
2014-05-24,SKU_B,S2,5
2014-05-24,SKU_C,S1,3
2014-05-24,SKU_C,S2,3
2014-05-25,SKU_A,S1,5
2014-05-25,SKU_A,S2,4
2014-05-25,SKU_B,S1,5
2014-05-25,SKU_B,S2,5
2014-05-25,SKU_C,S1,4
2014-05-25,SKU_C,S2,3
2014-05-26,SKU_A,S1,4
2014-05-26,SKU_A,S2,4
2014-05-26,SKU_B,S1,6
2014-05-26,SKU_B,S2,5
2014-05-26,SKU_C,S1,3
2014-05-26,SKU_C,S2,2
2014-05-27,SKU_A,S1,4
2014-05-27,SKU_A,S2,4
2014-05-27,SKU_B,S1,6
2014-05-27,SKU_B,S2,6
2014-05-27,SKU_C,S1,3
2014-05-27,SKU_C,S2,3
2014-05-28,SKU_A,S1,5
2014-05-28,SKU_A,S2,4
2014-05-28,SKU_B,S1,6
2014-05-28,SKU_B,S2,6
2014-05-28,SKU_C,S1,4
2014-05-28,SKU_C,S2,3
2014-05-29,SKU_A,S1,4
2014-05-29,SKU_A,S2,4
2014-05-29,SKU_B,S1,6
2014-05-29,SKU_B,S2,5
2014-05-29,SKU_C,S1,4
2014-05-29,SKU_C,S2,3
2014-05-30,SKU_A,S1,4
2014-05-30,SKU_A,S2,4
2014-05-30,SKU_B,S1,7
2014-05-30,SKU_B,S2,6
2014-05-30,SKU_C,S1,3
2014-05-30,SKU_C,S2,3
2014-05-31,SKU_A,S1,5
2014-05-31,SKU_A,S2,4
2014-05-31,SKU_B,S1,6
2014-05-31,SKU_B,S2,6
2014-05-31,SKU_C,S1,4
2014-05-31,SKU_C,S2,4
2014-06-01,SKU_A,S1,6
2014-06-01,SKU_A,S2,5
2014-06-01,SKU_B,S1,8
2014-06-01,SKU_B,S2,7
2014-06-01,SKU_C,S1,3
2014-06-01,SKU_C,S2,3
2014-06-02,SKU_A,S1,5
2014-06-02,SKU_A,S2,5
2014-06-02,SKU_B,S1,7
2014-06-02,SKU_B,S2,7
2014-06-02,SKU_C,S1,3
2014-06-02,SKU_C,S2,3
2014-06-03,SKU_A,S1,5
2014-06-03,SKU_A,S2,4
2014-06-03,SKU_B,S1,8
2014-06-03,SKU_B,S2,7
2014-06-03,SKU_C,S1,3
2014-06-03,SKU_C,S2,2
2014-06-04,SKU_A,S1,4
2014-06-04,SKU_A,S2,3
2014-06-04,SKU_B,S1,7
2014-06-04,SKU_B,S2,6
2014-06-04,SKU_C,S1,3
2014-06-04,SKU_C,S2,2
2014-06-05,SKU_A,S1,4
2014-06-05,SKU_A,S2,4
2014-06-05,SKU_B,S1,8
2014-06-05,SKU_B,S2,7
2014-06-05,SKU_C,S1,4
2014-06-05,SKU_C,S2,4
2014-06-06,SKU_A,S1,5
2014-06-06,SKU_A,S2,5
2014-06-06,SKU_B,S1,7
2014-06-06,SKU_B,S2,7
2014-06-06,SKU_C,S1,3
2014-06-06,SKU_C,S2,3
2014-06-07,SKU_A,S1,4
2014-06-07,SKU_A,S2,4
2014-06-07,SKU_B,S1,8
2014-06-07,SKU_B,S2,7
2014-06-07,SKU_C,S1,3
2014-06-07,SKU_C,S2,3
2014-06-08,SKU_A,S1,5
2014-06-08,SKU_A,S2,4
2014-06-08,SKU_B,S1,8
2014-06-08,SKU_B,S2,7
2014-06-08,SKU_C,S1,4
2014-06-08,SKU_C,S2,3
2014-06-09,SKU_A,S1,4
2014-06-09,SKU_A,S2,4
2014-06-09,SKU_B,S1,8
2014-06-09,SKU_B,S2,7
2014-06-09,SKU_C,S1,5
2014-06-09,SKU_C,S2,4
2014-06-10,SKU_A,S1,5
2014-06-10,SKU_A,S2,4
2014-06-10,SKU_B,S1,8
2014-06-10,SKU_B,S2,8
2014-06-10,SKU_C,S1,3
2014-06-10,SKU_C,S2,3
2014-06-11,SKU_A,S1,5
2014-06-11,SKU_A,S2,4
2014-06-11,SKU_B,S1,8
2014-06-11,SKU_B,S2,7
2014-06-11,SKU_C,S1,3
2014-06-11,SKU_C,S2,3
2014-06-12,SKU_A,S1,4
2014-06-12,SKU_A,S2,4
2014-06-12,SKU_B,S1,8
2014-06-12,SKU_B,S2,7
2014-06-12,SKU_C,S1,3
2014-06-12,SKU_C,S2,2
2014-06-13,SKU_A,S1,5
2014-06-13,SKU_A,S2,5
2014-06-13,SKU_B,S1,8
2014-06-13,SKU_B,S2,8
2014-06-13,SKU_C,S1,3
2014-06-13,SKU_C,S2,3
2014-06-14,SKU_A,S1,5
2014-06-14,SKU_A,S2,4
2014-06-14,SKU_B,S1,8
2014-06-14,SKU_B,S2,7
2014-06-14,SKU_C,S1,3
2014-06-14,SKU_C,S2,3
2014-06-15,SKU_A,S1,5
2014-06-15,SKU_A,S2,5
2014-06-15,SKU_B,S1,7
2014-06-15,SKU_B,S2,6
2014-06-15,SKU_C,S1,3
2014-06-15,SKU_C,S2,3
2014-06-16,SKU_A,S1,4
2014-06-16,SKU_A,S2,3
2014-06-16,SKU_B,S1,7
2014-06-16,SKU_B,S2,7
2014-06-16,SKU_C,S1,4
2014-06-16,SKU_C,S2,3
2014-06-17,SKU_A,S1,5
2014-06-17,SKU_A,S2,5
2014-06-17,SKU_B,S1,7
2014-06-17,SKU_B,S2,7
2014-06-17,SKU_C,S1,2
2014-06-17,SKU_C,S2,2
2014-06-18,SKU_A,S1,3
2014-06-18,SKU_A,S2,3
2014-06-18,SKU_B,S1,7
2014-06-18,SKU_B,S2,7
2014-06-18,SKU_C,S1,4
2014-06-18,SKU_C,S2,4
2014-06-19,SKU_A,S1,5
2014-06-19,SKU_A,S2,4
2014-06-19,SKU_B,S1,7
2014-06-19,SKU_B,S2,7
2014-06-19,SKU_C,S1,3
2014-06-19,SKU_C,S2,3
2014-06-20,SKU_A,S1,4
2014-06-20,SKU_A,S2,3
2014-06-20,SKU_B,S1,8
2014-06-20,SKU_B,S2,7
2014-06-20,SKU_C,S1,3
2014-06-20,SKU_C,S2,3
2014-06-21,SKU_A,S1,5
2014-06-21,SKU_A,S2,4
2014-06-21,SKU_B,S1,8
2014-06-21,SKU_B,S2,8
2014-06-21,SKU_C,S1,3
2014-06-21,SKU_C,S2,3
2014-06-22,SKU_A,S1,5
2014-06-22,SKU_A,S2,5
2014-06-22,SKU_B,S1,7
2014-06-22,SKU_B,S2,7
2014-06-22,SKU_C,S1,4
2014-06-22,SKU_C,S2,3
2014-06-23,SKU_A,S1,6
2014-06-23,SKU_A,S2,5
2014-06-23,SKU_B,S1,7
2014-06-23,SKU_B,S2,7
2014-06-23,SKU_C,S1,3
2014-06-23,SKU_C,S2,2
2014-06-24,SKU_A,S1,5
2014-06-24,SKU_A,S2,5
2014-06-24,SKU_B,S1,8
2014-06-24,SKU_B,S2,7
2014-06-24,SKU_C,S1,4
2014-06-24,SKU_C,S2,3
2014-06-25,SKU_A,S1,5
2014-06-25,SKU_A,S2,4
2014-06-25,SKU_B,S1,8
2014-06-25,SKU_B,S2,8
2014-06-25,SKU_C,S1,3
2014-06-25,SKU_C,S2,3
2014-06-26,SKU_A,S1,5
2014-06-26,SKU_A,S2,4
2014-06-26,SKU_B,S1,9
2014-06-26,SKU_B,S2,8
2014-06-26,SKU_C,S1,3
2014-06-26,SKU_C,S2,3
2014-06-27,SKU_A,S1,4
2014-06-27,SKU_A,S2,4
2014-06-27,SKU_B,S1,8
2014-06-27,SKU_B,S2,7
2014-06-27,SKU_C,S1,3
2014-06-27,SKU_C,S2,3
2014-06-28,SKU_A,S1,4
2014-06-28,SKU_A,S2,3
2014-06-28,SKU_B,S1,8
2014-06-28,SKU_B,S2,8
2014-06-28,SKU_C,S1,3
2014-06-28,SKU_C,S2,2
2014-06-29,SKU_A,S1,5
2014-06-29,SKU_A,S2,5
2014-06-29,SKU_B,S1,7
2014-06-29,SKU_B,S2,6
2014-06-29,SKU_C,S1,3
2014-06-29,SKU_C,S2,2
2014-06-30,SKU_A,S1,4
2014-06-30,SKU_A,S2,3
2014-06-30,SKU_B,S1,7
2014-06-30,SKU_B,S2,7
2014-06-30,SKU_C,S1,3
2014-06-30,SKU_C,S2,3
2014-07-01,SKU_A,S1,5
2014-07-01,SKU_A,S2,4
2014-07-01,SKU_B,S1,8
2014-07-01,SKU_B,S2,7
2014-07-01,SKU_C,S1,3
2014-07-01,SKU_C,S2,3
2014-07-02,SKU_A,S1,5
2014-07-02,SKU_A,S2,4
2014-07-02,SKU_B,S1,7
2014-07-02,SKU_B,S2,7
2014-07-02,SKU_C,S1,4
2014-07-02,SKU_C,S2,3
2014-07-03,SKU_A,S1,5
2014-07-03,SKU_A,S2,5
2014-07-03,SKU_B,S1,8
2014-07-03,SKU_B,S2,7
2014-07-03,SKU_C,S1,4
2014-07-03,SKU_C,S2,3
2014-07-04,SKU_A,S1,5
2014-07-04,SKU_A,S2,4
2014-07-04,SKU_B,S1,9
2014-07-04,SKU_B,S2,8
2014-07-04,SKU_C,S1,3
2014-07-04,SKU_C,S2,3
2014-07-05,SKU_A,S1,5
2014-07-05,SKU_A,S2,4
2014-07-05,SKU_B,S1,7
2014-07-05,SKU_B,S2,7
2014-07-05,SKU_C,S1,3
2014-07-05,SKU_C,S2,2
2014-07-06,SKU_A,S1,4
2014-07-06,SKU_A,S2,4
2014-07-06,SKU_B,S1,7
2014-07-06,SKU_B,S2,7
2014-07-06,SKU_C,S1,3
2014-07-06,SKU_C,S2,3
2014-07-07,SKU_A,S1,5
2014-07-07,SKU_A,S2,4
2014-07-07,SKU_B,S1,8
2014-07-07,SKU_B,S2,7
2014-07-07,SKU_C,S1,3
2014-07-07,SKU_C,S2,2
2014-07-08,SKU_A,S1,5
2014-07-08,SKU_A,S2,5
2014-07-08,SKU_B,S1,8
2014-07-08,SKU_B,S2,8
2014-07-08,SKU_C,S1,3
2014-07-08,SKU_C,S2,3
2014-07-09,SKU_A,S1,4
2014-07-09,SKU_A,S2,4
2014-07-09,SKU_B,S1,8
2014-07-09,SKU_B,S2,8
2014-07-09,SKU_C,S1,3
2014-07-09,SKU_C,S2,3
2014-07-10,SKU_A,S1,4
2014-07-10,SKU_A,S2,4
2014-07-10,SKU_B,S1,8
2014-07-10,SKU_B,S2,7
2014-07-10,SKU_C,S1,3
2014-07-10,SKU_C,S2,3
2014-07-11,SKU_A,S1,4
2014-07-11,SKU_A,S2,4
2014-07-11,SKU_B,S1,8
2014-07-11,SKU_B,S2,7
2014-07-11,SKU_C,S1,3
2014-07-11,SKU_C,S2,2
2014-07-12,SKU_A,S1,5
2014-07-12,SKU_A,S2,5
2014-07-12,SKU_B,S1,8
2014-07-12,SKU_B,S2,8
2014-07-12,SKU_C,S1,3
2014-07-12,SKU_C,S2,3
2014-07-13,SKU_A,S1,5
2014-07-13,SKU_A,S2,4
2014-07-13,SKU_B,S1,7
2014-07-13,SKU_B,S2,6
2014-07-13,SKU_C,S1,3
2014-07-13,SKU_C,S2,2
2014-07-14,SKU_A,S1,5
2014-07-14,SKU_A,S2,4
2014-07-14,SKU_B,S1,7
2014-07-14,SKU_B,S2,7
2014-07-14,SKU_C,S1,4
2014-07-14,SKU_C,S2,3
2014-07-15,SKU_A,S1,6
2014-07-15,SKU_A,S2,5
2014-07-15,SKU_B,S1,7
2014-07-15,SKU_B,S2,7
2014-07-15,SKU_C,S1,3
2014-07-15,SKU_C,S2,2
2014-07-16,SKU_A,S1,5
2014-07-16,SKU_A,S2,4
2014-07-16,SKU_B,S1,9
2014-07-16,SKU_B,S2,8
2014-07-16,SKU_C,S1,3
2014-07-16,SKU_C,S2,2
2014-07-17,SKU_A,S1,5
2014-07-17,SKU_A,S2,4
2014-07-17,SKU_B,S1,9
2014-07-17,SKU_B,S2,8
2014-07-17,SKU_C,S1,2
2014-07-17,SKU_C,S2,2
2014-07-18,SKU_A,S1,4
2014-07-18,SKU_A,S2,4
2014-07-18,SKU_B,S1,8
2014-07-18,SKU_B,S2,7
2014-07-18,SKU_C,S1,3
2014-07-18,SKU_C,S2,2
2014-07-19,SKU_A,S1,5
2014-07-19,SKU_A,S2,5
2014-07-19,SKU_B,S1,8
2014-07-19,SKU_B,S2,7
2014-07-19,SKU_C,S1,2
2014-07-19,SKU_C,S2,2
2014-07-20,SKU_A,S1,5
2014-07-20,SKU_A,S2,5
2014-07-20,SKU_B,S1,7
2014-07-20,SKU_B,S2,7
2014-07-20,SKU_C,S1,4
2014-07-20,SKU_C,S2,3
2014-07-21,SKU_A,S1,4
2014-07-21,SKU_A,S2,4
2014-07-21,SKU_B,S1,7
2014-07-21,SKU_B,S2,7
2014-07-21,SKU_C,S1,4
2014-07-21,SKU_C,S2,3
2014-07-22,SKU_A,S1,5
2014-07-22,SKU_A,S2,5
2014-07-22,SKU_B,S1,8
2014-07-22,SKU_B,S2,7
2014-07-22,SKU_C,S1,2
2014-07-22,SKU_C,S2,2
2014-07-23,SKU_A,S1,5
2014-07-23,SKU_A,S2,5
2014-07-23,SKU_B,S1,7
2014-07-23,SKU_B,S2,7
2014-07-23,SKU_C,S1,3
2014-07-23,SKU_C,S2,3
2014-07-24,SKU_A,S1,4
2014-07-24,SKU_A,S2,4
2014-07-24,SKU_B,S1,8
2014-07-24,SKU_B,S2,7
2014-07-24,SKU_C,S1,3
2014-07-24,SKU_C,S2,2
2014-07-25,SKU_A,S1,4
2014-07-25,SKU_A,S2,4
2014-07-25,SKU_B,S1,8
2014-07-25,SKU_B,S2,8
2014-07-25,SKU_C,S1,3
2014-07-25,SKU_C,S2,3
2014-07-26,SKU_A,S1,5
2014-07-26,SKU_A,S2,4
2014-07-26,SKU_B,S1,8
2014-07-26,SKU_B,S2,8
2014-07-26,SKU_C,S1,3
2014-07-26,SKU_C,S2,3
2014-07-27,SKU_A,S1,5
2014-07-27,SKU_A,S2,4
2014-07-27,SKU_B,S1,8
2014-07-27,SKU_B,S2,7
2014-07-27,SKU_C,S1,3
2014-07-27,SKU_C,S2,2
2014-07-28,SKU_A,S1,5
2014-07-28,SKU_A,S2,5
2014-07-28,SKU_B,S1,7
2014-07-28,SKU_B,S2,7
2014-07-28,SKU_C,S1,3
2014-07-28,SKU_C,S2,3
2014-07-29,SKU_A,S1,6
2014-07-29,SKU_A,S2,5
2014-07-29,SKU_B,S1,7
2014-07-29,SKU_B,S2,7
2014-07-29,SKU_C,S1,2
2014-07-29,SKU_C,S2,2
2014-07-30,SKU_A,S1,6
2014-07-30,SKU_A,S2,5
2014-07-30,SKU_B,S1,9
2014-07-30,SKU_B,S2,9
2014-07-30,SKU_C,S1,3
2014-07-30,SKU_C,S2,3
2014-07-31,SKU_A,S1,4
2014-07-31,SKU_A,S2,3
2014-07-31,SKU_B,S1,8
2014-07-31,SKU_B,S2,7
2014-07-31,SKU_C,S1,3
2014-07-31,SKU_C,S2,3
2014-08-01,SKU_A,S1,5
2014-08-01,SKU_A,S2,4
2014-08-01,SKU_B,S1,6
2014-08-01,SKU_B,S2,5
2014-08-01,SKU_C,S1,4
2014-08-01,SKU_C,S2,3
2014-08-02,SKU_A,S1,5
2014-08-02,SKU_A,S2,5
2014-08-02,SKU_B,S1,6
2014-08-02,SKU_B,S2,5
2014-08-02,SKU_C,S1,4
2014-08-02,SKU_C,S2,3
2014-08-03,SKU_A,S1,6
2014-08-03,SKU_A,S2,5
2014-08-03,SKU_B,S1,6
2014-08-03,SKU_B,S2,6
2014-08-03,SKU_C,S1,3
2014-08-03,SKU_C,S2,3
2014-08-04,SKU_A,S1,5
2014-08-04,SKU_A,S2,4
2014-08-04,SKU_B,S1,7
2014-08-04,SKU_B,S2,6
2014-08-04,SKU_C,S1,2
2014-08-04,SKU_C,S2,2
2014-08-05,SKU_A,S1,5
2014-08-05,SKU_A,S2,4
2014-08-05,SKU_B,S1,6
2014-08-05,SKU_B,S2,6
2014-08-05,SKU_C,S1,4
2014-08-05,SKU_C,S2,4
2014-08-06,SKU_A,S1,5
2014-08-06,SKU_A,S2,4
2014-08-06,SKU_B,S1,7
2014-08-06,SKU_B,S2,7
2014-08-06,SKU_C,S1,3
2014-08-06,SKU_C,S2,2
2014-08-07,SKU_A,S1,5
2014-08-07,SKU_A,S2,5
2014-08-07,SKU_B,S1,6
2014-08-07,SKU_B,S2,6
2014-08-07,SKU_C,S1,3
2014-08-07,SKU_C,S2,2
2014-08-08,SKU_A,S1,5
2014-08-08,SKU_A,S2,4
2014-08-08,SKU_B,S1,7
2014-08-08,SKU_B,S2,6
2014-08-08,SKU_C,S1,3
2014-08-08,SKU_C,S2,3
2014-08-09,SKU_A,S1,4
2014-08-09,SKU_A,S2,4
2014-08-09,SKU_B,S1,6
2014-08-09,SKU_B,S2,6
2014-08-09,SKU_C,S1,3
2014-08-09,SKU_C,S2,2
2014-08-10,SKU_A,S1,5
2014-08-10,SKU_A,S2,4
2014-08-10,SKU_B,S1,6
2014-08-10,SKU_B,S2,6
2014-08-10,SKU_C,S1,2
2014-08-10,SKU_C,S2,2
2014-08-11,SKU_A,S1,4
2014-08-11,SKU_A,S2,4
2014-08-11,SKU_B,S1,6
2014-08-11,SKU_B,S2,6
2014-08-11,SKU_C,S1,3
2014-08-11,SKU_C,S2,2
2014-08-12,SKU_A,S1,4
2014-08-12,SKU_A,S2,3
2014-08-12,SKU_B,S1,7
2014-08-12,SKU_B,S2,6
2014-08-12,SKU_C,S1,3
2014-08-12,SKU_C,S2,3
2014-08-13,SKU_A,S1,5
2014-08-13,SKU_A,S2,4
2014-08-13,SKU_B,S1,6
2014-08-13,SKU_B,S2,5
2014-08-13,SKU_C,S1,4
2014-08-13,SKU_C,S2,3
2014-08-14,SKU_A,S1,5
2014-08-14,SKU_A,S2,5
2014-08-14,SKU_B,S1,7
2014-08-14,SKU_B,S2,7
2014-08-14,SKU_C,S1,3
2014-08-14,SKU_C,S2,3
2014-08-15,SKU_A,S1,5
2014-08-15,SKU_A,S2,5
2014-08-15,SKU_B,S1,6
2014-08-15,SKU_B,S2,6
2014-08-15,SKU_C,S1,4
2014-08-15,SKU_C,S2,3
2014-08-16,SKU_A,S1,5
2014-08-16,SKU_A,S2,5
2014-08-16,SKU_B,S1,7
2014-08-16,SKU_B,S2,6
2014-08-16,SKU_C,S1,3
2014-08-16,SKU_C,S2,2
2014-08-17,SKU_A,S1,5
2014-08-17,SKU_A,S2,4
2014-08-17,SKU_B,S1,6
2014-08-17,SKU_B,S2,6
2014-08-17,SKU_C,S1,4
2014-08-17,SKU_C,S2,3
2014-08-18,SKU_A,S1,6
2014-08-18,SKU_A,S2,5
2014-08-18,SKU_B,S1,6
2014-08-18,SKU_B,S2,6
2014-08-18,SKU_C,S1,3
2014-08-18,SKU_C,S2,3
2014-08-19,SKU_A,S1,5
2014-08-19,SKU_A,S2,5
2014-08-19,SKU_B,S1,6
2014-08-19,SKU_B,S2,6
2014-08-19,SKU_C,S1,4
2014-08-19,SKU_C,S2,3
2014-08-20,SKU_A,S1,4
2014-08-20,SKU_A,S2,3
2014-08-20,SKU_B,S1,6
2014-08-20,SKU_B,S2,5
2014-08-20,SKU_C,S1,3
2014-08-20,SKU_C,S2,2
2014-08-21,SKU_A,S1,4
2014-08-21,SKU_A,S2,3
2014-08-21,SKU_B,S1,6
2014-08-21,SKU_B,S2,5
2014-08-21,SKU_C,S1,3
2014-08-21,SKU_C,S2,2
2014-08-22,SKU_A,S1,5
2014-08-22,SKU_A,S2,4
2014-08-22,SKU_B,S1,7
2014-08-22,SKU_B,S2,6
2014-08-22,SKU_C,S1,3
2014-08-22,SKU_C,S2,3
2014-08-23,SKU_A,S1,4
2014-08-23,SKU_A,S2,4
2014-08-23,SKU_B,S1,6
2014-08-23,SKU_B,S2,6
2014-08-23,SKU_C,S1,4
2014-08-23,SKU_C,S2,3
2014-08-24,SKU_A,S1,4
2014-08-24,SKU_A,S2,4
2014-08-24,SKU_B,S1,6
2014-08-24,SKU_B,S2,5
2014-08-24,SKU_C,S1,4
2014-08-24,SKU_C,S2,3
2014-08-25,SKU_A,S1,5
2014-08-25,SKU_A,S2,4
2014-08-25,SKU_B,S1,7
2014-08-25,SKU_B,S2,6
2014-08-25,SKU_C,S1,3
2014-08-25,SKU_C,S2,3
2014-08-26,SKU_A,S1,5
2014-08-26,SKU_A,S2,5
2014-08-26,SKU_B,S1,6
2014-08-26,SKU_B,S2,5
2014-08-26,SKU_C,S1,3
2014-08-26,SKU_C,S2,3
2014-08-27,SKU_A,S1,5
2014-08-27,SKU_A,S2,4
2014-08-27,SKU_B,S1,6
2014-08-27,SKU_B,S2,5
2014-08-27,SKU_C,S1,2
2014-08-27,SKU_C,S2,2
2014-08-28,SKU_A,S1,5
2014-08-28,SKU_A,S2,5
2014-08-28,SKU_B,S1,6
2014-08-28,SKU_B,S2,6
2014-08-28,SKU_C,S1,3
2014-08-28,SKU_C,S2,2
2014-08-29,SKU_A,S1,5
2014-08-29,SKU_A,S2,4
2014-08-29,SKU_B,S1,7
2014-08-29,SKU_B,S2,6
2014-08-29,SKU_C,S1,2
2014-08-29,SKU_C,S2,2
2014-08-30,SKU_A,S1,4
2014-08-30,SKU_A,S2,4
2014-08-30,SKU_B,S1,6
2014-08-30,SKU_B,S2,5
2014-08-30,SKU_C,S1,4
2014-08-30,SKU_C,S2,3
2014-08-31,SKU_A,S1,5
2014-08-31,SKU_A,S2,5
2014-08-31,SKU_B,S1,7
2014-08-31,SKU_B,S2,6
2014-08-31,SKU_C,S1,3
2014-08-31,SKU_C,S2,2
2014-09-01,SKU_A,S1,4
2014-09-01,SKU_A,S2,4
2014-09-01,SKU_B,S1,6
2014-09-01,SKU_B,S2,6
2014-09-01,SKU_C,S1,3
2014-09-01,SKU_C,S2,3
2014-09-02,SKU_A,S1,5
2014-09-02,SKU_A,S2,5
2014-09-02,SKU_B,S1,6
2014-09-02,SKU_B,S2,6
2014-09-02,SKU_C,S1,3
2014-09-02,SKU_C,S2,3
2014-09-03,SKU_A,S1,5
2014-09-03,SKU_A,S2,5
2014-09-03,SKU_B,S1,7
2014-09-03,SKU_B,S2,6
2014-09-03,SKU_C,S1,4
2014-09-03,SKU_C,S2,3
2014-09-04,SKU_A,S1,4
2014-09-04,SKU_A,S2,4
2014-09-04,SKU_B,S1,5
2014-09-04,SKU_B,S2,5
2014-09-04,SKU_C,S1,4
2014-09-04,SKU_C,S2,3
2014-09-05,SKU_A,S1,6
2014-09-05,SKU_A,S2,5
2014-09-05,SKU_B,S1,6
2014-09-05,SKU_B,S2,5
2014-09-05,SKU_C,S1,2
2014-09-05,SKU_C,S2,2
2014-09-06,SKU_A,S1,5
2014-09-06,SKU_A,S2,4
2014-09-06,SKU_B,S1,7
2014-09-06,SKU_B,S2,6
2014-09-06,SKU_C,S1,4
2014-09-06,SKU_C,S2,4
2014-09-07,SKU_A,S1,5
2014-09-07,SKU_A,S2,5
2014-09-07,SKU_B,S1,6
2014-09-07,SKU_B,S2,6
2014-09-07,SKU_C,S1,3
2014-09-07,SKU_C,S2,2
2014-09-08,SKU_A,S1,5
2014-09-08,SKU_A,S2,4
2014-09-08,SKU_B,S1,6
2014-09-08,SKU_B,S2,6
2014-09-08,SKU_C,S1,3
2014-09-08,SKU_C,S2,2
2014-09-09,SKU_A,S1,6
2014-09-09,SKU_A,S2,5
2014-09-09,SKU_B,S1,7
2014-09-09,SKU_B,S2,7
2014-09-09,SKU_C,S1,4
2014-09-09,SKU_C,S2,3
2014-09-10,SKU_A,S1,4
2014-09-10,SKU_A,S2,4
2014-09-10,SKU_B,S1,7
2014-09-10,SKU_B,S2,6
2014-09-10,SKU_C,S1,4
2014-09-10,SKU_C,S2,3
2014-09-11,SKU_A,S1,5
2014-09-11,SKU_A,S2,5
2014-09-11,SKU_B,S1,7
2014-09-11,SKU_B,S2,6
2014-09-11,SKU_C,S1,4
2014-09-11,SKU_C,S2,3
2014-09-12,SKU_A,S1,5
2014-09-12,SKU_A,S2,5
2014-09-12,SKU_B,S1,7
2014-09-12,SKU_B,S2,6
2014-09-12,SKU_C,S1,3
2014-09-12,SKU_C,S2,3
2014-09-13,SKU_A,S1,4
2014-09-13,SKU_A,S2,4
2014-09-13,SKU_B,S1,6
2014-09-13,SKU_B,S2,6
2014-09-13,SKU_C,S1,3
2014-09-13,SKU_C,S2,2
2014-09-14,SKU_A,S1,4
2014-09-14,SKU_A,S2,4
2014-09-14,SKU_B,S1,7
2014-09-14,SKU_B,S2,7
2014-09-14,SKU_C,S1,4
2014-09-14,SKU_C,S2,4
2014-09-15,SKU_A,S1,6
2014-09-15,SKU_A,S2,5
2014-09-15,SKU_B,S1,6
2014-09-15,SKU_B,S2,6
2014-09-15,SKU_C,S1,4
2014-09-15,SKU_C,S2,3
2014-09-16,SKU_A,S1,5
2014-09-16,SKU_A,S2,4
2014-09-16,SKU_B,S1,6
2014-09-16,SKU_B,S2,6
2014-09-16,SKU_C,S1,3
